ABE	RU	20374	-4.184811628596855
ABE	XE	20374	-3.2604630454140695
ABE	NW	19386	1.8226794590220783
ABE	TW	20211	2.002008032128514
ABE	US	20355	2.6525840853158327
ABE	AL	20355	3.628765060240964
ABE	AA	19805	4.630407124681934
ABE	PI	19822	5.016528925619835
ABE	DH	20404	5.356243252968694
ABE	OH	20417	6.53022997032641
ABI	RU	20374	-4.604166666666667
ABI	US	20355	0.0
ABI	EV	20366	1.75
ABI	MQ	20398	3.869399156310569
ABI	OO	20304	6.579889807162535
ABQ	TZ	20312	-11.0
ABQ	YV	20378	-0.6981132075471698
ABQ	F9	20436	0.16645859342488556
ABQ	RU	20374	2.4013333333333335
ABQ	CO	19704	2.6533572565767862
ABQ	PS	19391	3.7683823529411766
ABQ	US	20355	4.019588001445609
ABQ	AL	20355	4.096947935368043
ABQ	TW	20211	4.364707629846016
ABQ	XE	20374	4.621501114689125
ABY	EV	20366	9.863852871129929
ABY	OH	20417	18.727272727272727
ACK	AA	19805	7.3
ACK	RU	20374	15.94920634920635
ACK	CO	19704	21.008928571428573
ACK	OH	20417	28.775510204081634
ACK	XE	20374	34.61308411214953
ACK	B6	20409	45.76987447698745
ACT	MQ	20398	1.336382485668984
ACT	OO	20304	4.885492700729927
ACV	OO	20304	10.766119471044231
ACV	UA	19977	26.36842105263158
ACY	DH	20404	1.7573696145124718
ACY	OH	20417	2.633909742724589
ACY	US	20355	3.5928943199818963
ACY	AL	20355	4.248387096774193
ACY	EV	20366	21.97872340425532
ACY	MQ	20398	106.0
ADK	AS	19930	20.950592885375492
ADQ	AS	19930	9.054507104795738
AEX	RU	20374	0.7257512362114873
AEX	XE	20374	1.658450704225352
AEX	MQ	20398	8.903526970954356
AEX	EV	20366	12.115384615384615
AGS	US	20355	2.2506229235880397
AGS	CO	19704	2.5714285714285716
AGS	PI	19822	4.166816952209198
AGS	OH	20417	5.130872483221476
AGS	DL	19790	5.5674244096226
AGS	YV	20378	8.285714285714286
AGS	RU	20374	12.617151607963246
AGS	EV	20366	12.768453397063844
AKN	AS	19930	9.761252083719206
ALB	NW	19386	3.5727688609754207
ALB	AA	19805	3.638358974358974
ALB	YV	20378	4.904692082111437
ALB	US	20355	5.187693498452012
ALB	PI	19822	5.565640194489466
ALB	OH	20417	5.821792007942418
ALB	AL	20355	6.009670220679395
ALB	EA	19707	6.46448087431694
ALB	DH	20404	7.424030865331619
ALB	RU	20374	7.61084793936523
ALO	NW	19386	-0.03669724770642202
ALO	TW	20211	5.833333333333333
ALO	9E	20363	11.6187624750499
AMA	EV	20366	2.400282220131703
AMA	DL	19790	3.5946187339510995
AMA	AA	19805	3.6390497224377722
AMA	RU	20374	4.670785340314136
AMA	XE	20374	4.828467153284672
AMA	MQ	20398	6.622493859599017
AMA	WN	19393	6.650798494558031
AMA	CO	19704	7.657718120805369
AMA	OO	20304	85.0
ANC	NW	19386	3.8082656191142443
ANC	HA	19690	4.083333333333333
ANC	DL	19790	7.12481904856986
ANC	TW	20211	7.496412263535551
ANC	UA	19977	7.857567166194141
ANC	AS	19930	8.186230703650702
ANC	CO	19704	8.223300970873787
ANC	HP	19991	11.122429459588714
ANC	US	20355	14.128654970760234
ANC	F9	20436	16.230366492146597
ANI	AS	19930	4.722084367245658
APF	PI	19822	2.696271929824561
APF	MQ	20398	4.105263157894737
APF	EV	20366	11.248662000823384
ASE	YV	20378	11.13091976516634
ASE	OO	20304	13.29001498433456
ATL	PI	19822	5.378659726740404
ATL	AL	20355	5.454328358208955
ATL	ML	20295	5.537835638730676
ATL	NW	19386	5.640936334047789
ATL	B6	20409	5.990791896869245
ATL	F9	20436	6.286079479432954
ATL	RU	20374	7.906732304417243
ATL	TW	20211	8.185952368434888
ATL	AA	19805	8.327964908200576
ATL	EA	19707	8.370459268328045
ATW	DH	20404	1.593183466279913
ATW	NW	19386	1.7186456843109204
ATW	OH	20417	5.063892391761244
ATW	9E	20363	5.7629449838187705
ATW	OO	20304	11.458879866749948
ATW	EV	20366	12.116762494471473
ATW	YV	20378	17.753822030576245
AUS	RU	20374	-0.7648848326814428
AUS	AL	20355	-0.4070631970260223
AUS	NW	19386	1.0496323529411764
AUS	PA	20384	1.2961011591148577
AUS	F9	20436	1.9573590096286106
AUS	US	20355	2.4780246434462017
AUS	DH	20404	2.863080684596577
AUS	TW	20211	3.4916034183947886
AUS	XE	20374	3.5431930016402404
AUS	HP	19991	4.242559589616592
AVL	YV	20378	-1.8823529411764706
AVL	US	20355	2.7286256983240222
AVL	DH	20404	3.569482288828338
AVL	OH	20417	5.152626362735382
AVL	PI	19822	6.0638414969730325
AVL	DL	19790	6.089806300136959
AVL	9E	20363	6.7268565615462865
AVL	RU	20374	10.60219707057257
AVL	EV	20366	13.364361906223621
AVL	XE	20374	18.62805662805663
AVP	US	20355	3.1760979368204776
AVP	DL	19790	3.4186445524735487
AVP	AL	20355	3.6582867783985105
AVP	EA	19707	4.359073359073359
AVP	OH	20417	5.506214689265537
AVP	9E	20363	9.010317460317461
AVP	DH	20404	12.675507020280811
AVP	OO	20304	13.832142857142857
AVP	EV	20366	16.01602992252204
AVP	YV	20378	29.36417033773862
AZO	US	20355	1.6054872280037844
AZO	NW	19386	1.7962070300130186
AZO	OH	20417	2.9242381884260555
AZO	PI	19822	5.0177736202058
AZO	DH	20404	5.699045671438309
AZO	MQ	20398	7.224965571512886
AZO	9E	20363	7.32399577167019
AZO	EV	20366	9.308564231738035
AZO	OO	20304	10.809433962264151
BDL	PA	20384	-2.847457627118644
BDL	F9	20436	-0.16216216216216217
BDL	CO	19704	2.9038874701041792
BDL	NW	19386	3.4700590605076855
BDL	RU	20374	3.963187269920437
BDL	PI	19822	4.307118370639242
BDL	AA	19805	4.830543222456753
BDL	TW	20211	4.909853150165798
BDL	DL	19790	5.163656874770572
BDL	DH	20404	6.287415641127431
BET	AS	19930	9.831300697713994
BFF	OO	20304	131.0
BFI	CO	19704	28.0
BFL	RU	20374	0.47423887587822017
BFL	XE	20374	1.8267581475128645
BFL	HP	19991	2.4408365437534396
BFL	AA	19805	4.279205258440395
BFL	YV	20378	4.889475072540227
BFL	OO	20304	5.012538103180537
BFL	MQ	20398	7.014838709677419
BFL	CO	19704	8.180616740088105
BGM	DH	20404	1.6704402515723271
BGM	OH	20417	2.0266437473141385
BGM	US	20355	3.936612999403697
BGM	AL	20355	4.080675422138837
BGM	PI	19822	4.159276018099548
BGM	9E	20363	8.004728132387706
BGM	EV	20366	13.624347826086957
BGR	DH	20404	2.4232116058029014
BGR	DL	19790	4.045310720162004
BGR	UA	19977	4.454052722345406
BGR	CO	19704	6.195266272189349
BGR	OH	20417	6.218761231580208
BGR	US	20355	6.728018757327081
BGR	9E	20363	9.026694045174539
BGR	MQ	20398	9.517295485343414
BGR	RU	20374	19.286153846153844
BGR	EV	20366	25.387461459403905
BHM	NW	19386	0.4419069490516288
BHM	US	20355	2.981519274376417
BHM	AL	20355	3.1538461538461537
BHM	CO	19704	3.370981974032522
BHM	AA	19805	3.451829393930474
BHM	PI	19822	3.7977580569827185
BHM	EA	19707	4.584799700486709
BHM	RU	20374	5.255313667396625
BHM	UA	19977	6.038708422485898
BHM	9E	20363	6.323182337266844
BIL	YV	20378	-0.12
BIL	NW	19386	0.35179209008514145
BIL	OH	20417	1.3005671077504726
BIL	OO	20304	2.9375236414071364
BIL	XE	20374	4.418181818181818
BIL	DL	19790	4.493200836820083
BIL	EV	20366	4.70509977827051
BIL	CO	19704	4.875805839969662
BIL	UA	19977	5.7695892655945915
BIL	9E	20363	13.897435897435898
BIS	NW	19386	1.5253357865685373
BIS	CO	19704	2.2459037711313394
BIS	DL	19790	3.571300179748352
BIS	OO	20304	3.5753541559993174
BIS	9E	20363	9.594281298299846
BJI	9E	20363	5.3689839572192515
BLI	OO	20304	1.317184643510055
BLI	PS	19391	2.056179775280899
BLI	AL	20355	2.816733067729084
BLI	US	20355	3.929308368360718
BLI	AS	19930	6.135757017947538
BMI	MQ	20398	6.586977921530024
BMI	FL	20437	8.570396108408618
BMI	OO	20304	8.747159090909092
BMI	DH	20404	9.772292993630574
BMI	EV	20366	14.209105560032231
BMI	YV	20378	25.10865191146881
BNA	PA	20384	0.5714285714285714
BNA	F9	20436	3.245218384242078
BNA	US	20355	3.597970712273767
BNA	TW	20211	3.785169337585274
BNA	NW	19386	3.973449376118706
BNA	EA	19707	4.150409398362407
BNA	PI	19822	4.91310461192351
BNA	AL	20355	5.615996464869642
BNA	AA	19805	5.6988134142076765
BNA	RU	20374	6.235415135929464
BOI	MQ	20398	1.25
BOI	F9	20436	2.290488431876607
BOI	US	20355	2.7997737556561084
BOI	RU	20374	3.3759791122715406
BOI	DL	19790	3.57336886125606
BOI	CO	19704	3.8822733423545333
BOI	YV	20378	4.092105263157895
BOI	HP	19991	4.36704321319706
BOI	NW	19386	4.664840182648402
BOI	AS	19930	5.958937544867193
BOS	RU	20374	1.9178338001867414
BOS	TZ	20312	3.065583456425406
BOS	PA	20384	4.441950095359187
BOS	ML	20295	5.686495176848875
BOS	NW	19386	7.141695019672086
BOS	EV	20366	7.264984227129338
BOS	DL	19790	7.412062028994849
BOS	EA	19707	8.094741661677174
BOS	AL	20355	8.431211498973306
BOS	US	20355	8.543394359872176
BPT	RU	20374	0.39500601684717207
BPT	MQ	20398	2.177078209542548
BPT	XE	20374	3.443742098609355
BPT	EV	20366	5.533464566929134
BPT	OO	20304	7.741715399610136
BQK	EV	20366	9.055733699801497
BQN	B6	20409	2.151549616150128
BQN	AA	19805	2.712322491983509
BQN	CO	19704	6.752674368848951
BRO	CO	19704	2.0444858817261586
BRO	RU	20374	2.434830575256107
BRO	XE	20374	4.636921503451803
BRW	AS	19930	10.285167796904886
BTM	OO	20304	1.0029546946815495
BTM	DL	19790	2.6694253960747223
BTR	NW	19386	0.5103816115308909
BTR	AA	19805	2.938925557690701
BTR	CO	19704	3.8317242927705433
BTR	9E	20363	4.505869797225187
BTR	RU	20374	6.043981800634221
BTR	XE	20374	6.9737488196411705
BTR	DL	19790	8.02468721448416
BTR	MQ	20398	9.349154306531355
BTR	OH	20417	10.978070175438596
BTR	F9	20436	16.0
BTV	PI	19822	0.13495575221238937
BTV	NW	19386	4.020057306590258
BTV	FL	20437	4.759124087591241
BTV	US	20355	5.675936301975819
BTV	AL	20355	5.842042281611488
BTV	DH	20404	7.571892453565398
BTV	CO	19704	7.62792166771952
BTV	9E	20363	7.736776602364655
BTV	OH	20417	8.760055054289646
BTV	UA	19977	9.005871039578905
BUF	NW	19386	2.1731498678944203
BUF	AA	19805	3.949806486454052
BUF	PI	19822	5.109526112185686
BUF	EA	19707	6.11731368659677
BUF	AL	20355	6.236872542216053
BUF	DH	20404	6.4419016683891925
BUF	US	20355	6.77605347509968
BUF	OO	20304	6.867944621938232
BUF	9E	20363	7.015503875968992
BUF	FL	20437	7.7087854392719635
BUR	DL	19790	2.2989359069537243
BUR	AA	19805	3.2414115812049134
BUR	YV	20378	3.3725952100510406
BUR	PS	19391	3.627185158758473
BUR	HP	19991	3.8977147226233964
BUR	CO	19704	4.493704092339979
BUR	US	20355	4.830573625073921
BUR	TW	20211	5.184175234689316
BUR	AS	19930	6.671850198412699
BUR	WN	19393	6.808223838653267
BWI	F9	20436	0.7464929859719439
BWI	PA	20384	4.761904761904762
BWI	CO	19704	5.113806228906936
BWI	YV	20378	5.504665629860031
BWI	NW	19386	5.655729477085228
BWI	AL	20355	5.728207236842105
BWI	AA	19805	5.913443851481776
BWI	9E	20363	7.220703125
BWI	US	20355	7.471461796641799
BWI	DL	19790	7.64112716551741
BZN	F9	20436	-25.0
BZN	NW	19386	2.57247534571098
BZN	OO	20304	4.034353723818929
BZN	DL	19790	5.246522145209655
BZN	CO	19704	6.965238583889174
BZN	UA	19977	8.981042654028435
BZN	EV	20366	8.983679525222552
BZN	9E	20363	41.5625
CAE	AA	19805	2.057908932254482
CAE	US	20355	3.0488922566212024
CAE	EA	19707	4.974265598446225
CAE	PI	19822	6.705334462320068
CAE	9E	20363	7.336385350318471
CAE	MQ	20398	7.489127196901996
CAE	UA	19977	7.548934806983822
CAE	DL	19790	8.271223791634311
CAE	OH	20417	8.346091205211726
CAE	CO	19704	9.641975308641975
CAK	F9	20436	1.3456090651558075
CAK	NW	19386	2.5428571428571427
CAK	US	20355	2.604266944191492
CAK	AA	19805	3.416306874792428
CAK	CO	19704	3.875213675213675
CAK	9E	20363	4.991515837104072
CAK	UA	19977	5.2755716004813475
CAK	PI	19822	5.632761679479598
CAK	EA	19707	5.965840220385675
CAK	DL	19790	6.889150943396227
CCR	AL	20355	1.180327868852459
CCR	US	20355	2.839091806515301
CCR	PS	19391	3.4790419161676644
CDC	OO	20304	3.522475027746948
CDV	AS	19930	8.052846694392658
CEC	OO	20304	14.322652122038521
CHA	YV	20378	-2.3846153846153846
CHA	RU	20374	0.3441682600382409
CHA	AA	19805	0.6605816831683168
CHA	NW	19386	1.0384615384615385
CHA	US	20355	1.2844847284637062
CHA	9E	20363	2.3136094674556213
CHA	OH	20417	3.137913866069206
CHA	XE	20374	3.9054520358868183
CHA	DH	20404	5.496081504702194
CHA	DL	19790	5.65168239748307
CHO	DH	20404	0.8764077389546636
CHO	OH	20417	0.9289048473967684
CHO	YV	20378	2.096774193548387
CHO	US	20355	3.436422682987759
CHO	PI	19822	6.053740014524328
CHO	EV	20366	9.167817414652857
CHS	AA	19805	1.083454457364341
CHS	US	20355	3.048723025143536
CHS	NW	19386	3.7263374485596708
CHS	EA	19707	4.437421580928482
CHS	UA	19977	4.607471068754254
CHS	CO	19704	5.617173196631271
CHS	FL	20437	5.624398073836276
CHS	9E	20363	6.011812476928756
CHS	PI	19822	7.244047619047619
CHS	DL	19790	7.290587402689313
CIC	OO	20304	10.154483359976748
CID	AA	19805	0.3465783664459161
CID	OH	20417	0.8320035460992907
CID	NW	19386	1.7416774586729642
CID	TW	20211	3.079679430097952
CID	CO	19704	3.6666666666666665
CID	HP	19991	4.682468021068472
CID	UA	19977	6.474356969744352
CID	9E	20363	6.977060931899642
CID	MQ	20398	7.065340909090909
CID	DH	20404	7.365788298347477
CKB	OH	20417	25.625
CLD	YV	20378	1.1648016276703967
CLD	OO	20304	3.9246586217846935
CLE	RU	20374	3.460345558813225
CLE	DL	19790	3.8499758025487982
CLE	ML	20295	3.9490022172949004
CLE	NW	19386	4.143860165954731
CLE	AA	19805	4.144790893791057
CLE	PI	19822	5.160483870967742
CLE	9E	20363	5.236685032139578
CLE	EA	19707	5.570498915401301
CLE	US	20355	6.130941198572233
CLE	CO	19704	6.153629999570523
CLL	RU	20374	0.7940414507772021
CLL	MQ	20398	2.1475638051044084
CLL	OO	20304	3.5791208791208793
CLL	XE	20374	4.59366391184573
CLT	F9	20436	-3.0
CLT	TZ	20312	0.0933641975308642
CLT	OO	20304	2.7675675675675677
CLT	AA	19805	3.167947677471714
CLT	TW	20211	4.049264117248599
CLT	EA	19707	5.443047476074311
CLT	AL	20355	5.766581632653061
CLT	NW	19386	5.773580525338286
CLT	PA	20384	6.051603206412826
CLT	9E	20363	6.381183317167798
CMH	AA	19805	3.4545078778447773
CMH	DH	20404	3.495349777598059
CMH	NW	19386	3.9894987255734917
CMH	ML	20295	4.36985236985237
CMH	DL	19790	4.670345195255231
CMH	PI	19822	5.185141509433962
CMH	EA	19707	5.315812917594655
CMH	US	20355	5.833840508763109
CMH	AL	20355	5.9523809523809526
CMH	RU	20374	6.102676247006144
CMI	OH	20417	0.6120049504950495
CMI	US	20355	1.824410452517527
CMI	TW	20211	3.7445887445887447
CMI	PI	19822	4.369928400954654
CMI	DH	20404	6.080160320641283
CMI	EV	20366	6.665137614678899
CMI	MQ	20398	7.9927815501315225
CMX	9E	20363	13.512448132780083
COD	YV	20378	0.14708785784797632
COD	OO	20304	1.8414748268762868
COD	CO	19704	5.4
COS	RU	20374	0.41182590601699326
COS	TW	20211	2.569403918299291
COS	CO	19704	3.521110589217682
COS	NW	19386	4.145035998484274
COS	AA	19805	4.518190171099357
COS	XE	20374	4.758118872549019
COS	DL	19790	4.876059994231324
COS	HP	19991	4.975147876754657
COS	UA	19977	5.760484875948793
COS	9E	20363	6.76984126984127
CPR	DL	19790	1.886838124054463
CPR	YV	20378	3.3898123324396785
CPR	OO	20304	5.109338249316636
CPR	CO	19704	7.012658227848101
CPR	9E	20363	8.873015873015873
CRP	RU	20374	2.8190711462450593
CRP	CO	19704	3.1020580956102646
CRP	AA	19805	3.5011017709948584
CRP	DL	19790	4.9690444145356665
CRP	XE	20374	5.564319482458323
CRP	WN	19393	6.375863230587839
CRP	MQ	20398	6.894317641464575
CRP	EV	20366	11.882462686567164
CRW	9E	20363	-0.14146341463414633
CRW	UA	19977	-0.13333333333333333
CRW	RU	20374	2.373150105708245
CRW	OH	20417	2.731700963792654
CRW	DH	20404	4.631906614785993
CRW	US	20355	5.170367745491771
CRW	PI	19822	5.7421875
CRW	AL	20355	6.8891013384321225
CRW	XE	20374	7.139845397048489
CRW	YV	20378	8.56
CSG	DL	19790	4.454196028187059
CSG	EV	20366	9.033382168271244
CVG	YV	20378	-8.333333333333334
CVG	NW	19386	2.394621184629652
CVG	AA	19805	3.577293197440152
CVG	US	20355	4.141232415296216
CVG	TW	20211	4.446804720552215
CVG	AL	20355	5.19484240687679
CVG	PI	19822	6.99314096499527
CVG	UA	19977	7.236191088949655
CVG	DL	19790	7.614176707239955
CVG	OH	20417	7.8106691419992895
CWA	NW	19386	2.0369026013309135
CWA	MQ	20398	5.19908466819222
CWA	9E	20363	7.179869524697111
CWA	OO	20304	11.85904598195101
CWA	YV	20378	26.119787045252885
CYS	OO	20304	145.0
DAB	AA	19805	1.2895215021199273
DAB	OO	20304	1.3008130081300813
DAB	US	20355	4.4448286081201225
DAB	PI	19822	4.552018192154633
DAB	EA	19707	4.766142286921813
DAB	FL	20437	5.667706708268331
DAB	DL	19790	5.777937611550654
DAB	YV	20378	11.43367935409458
DAB	CO	19704	11.903106116823915
DAB	OH	20417	14.674740484429066
DAL	AA	19805	2.743721168631471
DAL	RU	20374	3.3123063925654743
DAL	MQ	20398	5.360094572368421
DAL	XE	20374	7.580553095167798
DAL	WN	19393	8.280787377703298
DAL	EV	20366	18.11137440758294
DAY	F9	20436	1.1802486187845305
DAY	NW	19386	2.320521750142468
DAY	RU	20374	3.7655382605856103
DAY	OH	20417	4.022368903557022
DAY	TW	20211	4.106891762867806
DAY	YV	20378	4.277777777777778
DAY	DL	19790	4.497788041512479
DAY	DH	20404	4.515945330296128
DAY	AA	19805	4.696926993363033
DAY	AL	20355	5.736907730673317
DBQ	MQ	20398	5.741449603624009
DCA	F9	20436	1.3471051916281598
DCA	TZ	20312	2.540775930324624
DCA	PA	20384	2.9151202194610297
DCA	RU	20374	3.3878400324807147
DCA	ML	20295	3.841747022121384
DCA	NW	19386	4.063818216366031
DCA	AS	19930	4.577610016571533
DCA	DL	19790	4.816956883931965
DCA	CO	19704	5.165261123048605
DCA	AA	19805	5.351578584395696
DEN	RU	20374	-1.3960310612597067
DEN	TZ	20312	2.1078569985861444
DEN	FL	20437	5.21130773845231
DEN	US	20355	5.437857882968861
DEN	HP	19991	5.533559860553374
DEN	NW	19386	5.700035811685629
DEN	DL	19790	6.823001386128693
DEN	AA	19805	6.964889428343054
DEN	AS	19930	7.143765703517588
DEN	OH	20417	7.174814814814815
DET	WN	19393	6.884921714130308
DFW	RU	20374	2.4189666448659253
DFW	NW	19386	2.5319930628451464
DFW	TZ	20312	3.1741691842900304
DFW	TW	20211	4.31341533560462
DFW	F9	20436	4.8391704436203815
DFW	EA	19707	5.332710280373832
DFW	PA	20384	5.71485870556062
DFW	ML	20295	6.043026706231454
DFW	HP	19991	6.574894354421914
DFW	CO	19704	6.662624250390208
DHN	EV	20366	11.575268278006218
DLG	AS	19930	11.191815272062186
DLH	NW	19386	3.3452442924072283
DLH	9E	20363	6.399176954732511
DLH	MQ	20398	7.597909790979098
DRO	MQ	20398	1.9956521739130435
DRO	OO	20304	3.7841850289107675
DRO	RU	20374	4.179775280898877
DRO	HP	19991	5.100732138348902
DRO	YV	20378	5.774315118133063
DRO	AA	19805	8.319261213720317
DSM	US	20355	1.6507293354943273
DSM	NW	19386	2.2056963444718547
DSM	RU	20374	2.796832884097035
DSM	TW	20211	3.1703207939072238
DSM	ML	20295	3.5591603053435112
DSM	HP	19991	3.609083807610758
DSM	OH	20417	3.676523670692767
DSM	AA	19805	4.154786075528812
DSM	XE	20374	4.35924617196702
DSM	DH	20404	5.532934131736527
DTW	PA	20384	3.3009110396570205
DTW	F9	20436	3.675099488345651
DTW	DH	20404	4.907079646017699
DTW	US	20355	5.0301358771286155
DTW	ML	20295	5.041666666666667
DTW	AA	19805	5.3834484221896455
DTW	AL	20355	5.907028635180365
DTW	FL	20437	5.998285638929183
DTW	DL	19790	6.849403405282209
DTW	PI	19822	7.455131383242439
DUT	AS	19930	14.652296973655563
EAU	NW	19386	-2.5109447004608296
EAU	9E	20363	7.606060606060606
EFD	RU	20374	-2.043951769739401
EFD	CO	19704	3.3067552602436323
EGE	YV	20378	5.753795546558704
EGE	CO	19704	7.800237812128419
EGE	HP	19991	8.33993399339934
EGE	UA	19977	9.225654225654226
EGE	DL	19790	10.058518518518518
EGE	AA	19805	13.671946333737072
EGE	NW	19386	14.531400966183575
EGE	US	20355	16.931818181818183
EKO	OO	20304	2.3915168585866953
ELM	PI	19822	1.906631762652705
ELM	US	20355	2.9016337837073887
ELM	AL	20355	4.4894777864380355
ELM	9E	20363	4.539420935412027
ELP	US	20355	1.696669310071372
ELP	RU	20374	2.2473702069901593
ELP	OO	20304	2.297129294755877
ELP	UA	19977	2.46579476861167
ELP	CO	19704	2.6389384103064346
ELP	EV	20366	2.698101265822785
ELP	YV	20378	4.216352201257862
ELP	XE	20374	4.260250323694432
ELP	DL	19790	4.44793305228717
ELP	HP	19991	4.470176190986741
ERI	OH	20417	0.889821029082774
ERI	XE	20374	1.75
ERI	DH	20404	1.7935656836461127
ERI	RU	20374	2.671232876712329
ERI	NW	19386	3.7027027027027026
ERI	US	20355	4.372481203007519
ERI	9E	20363	4.5355163727959695
ERI	AL	20355	6.683193818415969
ERI	EV	20366	15.128798842257599
EUG	AA	19805	0.13136119155978485
EUG	XE	20374	2.8573059360730593
EUG	YV	20378	3.209279845335911
EUG	OO	20304	6.438459371919448
EUG	US	20355	7.82992700729927
EUG	AL	20355	8.760736196319018
EUG	UA	19977	10.593183635394457
EUG	PS	19391	11.683908045977011
EUG	CO	19704	16.593625498007967
EVV	DH	20404	1.8550600343053174
EVV	US	20355	2.75088512981904
EVV	OH	20417	3.077355118713301
EVV	9E	20363	3.351408825093036
EVV	AL	20355	3.5569917743830786
EVV	EA	19707	6.492795389048991
EVV	PI	19822	7.6235220908525205
EVV	MQ	20398	9.632253950258626
EVV	EV	20366	11.1614065427295
EWN	EV	20366	12.294164668265388
EWR	PA	20384	1.2306238185255198
EWR	AL	20355	7.347856444630638
EWR	NW	19386	7.829799215503515
EWR	TZ	20312	7.949896575499885
EWR	TW	20211	9.245217590122705
EWR	US	20355	9.268690706496796
EWR	AA	19805	9.338422528842065
EWR	UA	19977	10.306029390783278
EWR	EA	19707	10.369227433692274
EWR	PI	19822	10.66122290269272
EYW	EA	19707	3.0563002680965146
EYW	US	20355	3.5758941143339906
EYW	MQ	20398	4.329514621646066
EYW	PI	19822	4.87390315242119
EYW	EV	20366	19.42253811289658
FAI	DL	19790	4.309870772614793
FAI	NW	19386	5.394168466522678
FAI	AS	19930	5.778251542678567
FAI	UA	19977	7.405063291139241
FAR	UA	19977	1.7921967769296014
FAR	NW	19386	2.1110054789722548
FAR	AA	19805	4.183437221727516
FAR	9E	20363	7.3091168091168095
FAR	CO	19704	8.777777777777779
FAR	OO	20304	9.007039892725444
FAR	DH	20404	12.524441340782124
FAT	F9	20436	-1.4166666666666667
FAT	XE	20374	0.6559187279151943
FAT	MQ	20398	1.5828270337114898
FAT	AL	20355	1.8226466575716234
FAT	PS	19391	1.8859857482185274
FAT	US	20355	2.600878477306003
FAT	HP	19991	3.4943527367506517
FAT	YV	20378	3.982361353885269
FAT	AA	19805	4.548368522072937
FAT	DL	19790	5.936549840691852
FAY	AA	19805	1.4895963379109447
FAY	US	20355	1.9559663079082827
FAY	PI	19822	3.3717717717717717
FAY	DL	19790	5.3023255813953485
FAY	YV	20378	9.037735849056604
FAY	EV	20366	13.840431795878311
FCA	OO	20304	0.5329186106791084
FCA	XE	20374	0.8309859154929577
FCA	NW	19386	1.8561048807455378
FCA	EV	20366	2.57439446366782
FCA	HP	19991	9.316455696202532
FCA	DL	19790	13.647275706677592
FCA	9E	20363	18.737903225806452
FCA	YV	20378	18.964285714285715
FCA	US	20355	19.253731343283583
FLG	HP	19991	3.910067977218446
